date,STORAGE_IN_base,CONSTANT_HEAD_IN_base,WELLS_IN,HEAD_DEP_BOUNDS_IN_base,STREAM_LEAKAGE_IN_base,LAKE__SEEPAGE_IN_base,UZF_RECHARGE_IN_base,GW_ET_IN_base,SURFACE_LEAKAGE_IN_base,MNW2_IN,AG_WELLS_IN,TOTAL_IN_base,STORAGE_OUT_base,CONSTANT_HEAD_OUT_base,WELLS_OUT,HEAD_DEP_BOUNDS_OUT_base,STREAM_LEAKAGE_OUT_base,LAKE__SEEPAGE_OUT_base,UZF_RECHARGE_OUT_base,GW_ET_OUT_base,SURFACE_LEAKAGE_OUT_base,MNW2_OUT,AG_WELLS_OUT,TOTAL_OUT_base,IN-OUT_base,PERCENT_DISCREPANCY_base,STORAGE_IN_unimp,CONSTANT_HEAD_IN_unimp,HEAD_DEP_BOUNDS_IN_unimp,STREAM_LEAKAGE_IN_unimp,LAKE__SEEPAGE_IN_unimp,UZF_RECHARGE_IN_unimp,GW_ET_IN_unimp,SURFACE_LEAKAGE_IN_unimp,TOTAL_IN_unimp,STORAGE_OUT_unimp,CONSTANT_HEAD_OUT_unimp,HEAD_DEP_BOUNDS_OUT_unimp,STREAM_LEAKAGE_OUT_unimp,LAKE__SEEPAGE_OUT_unimp,UZF_RECHARGE_OUT_unimp,GW_ET_OUT_unimp,SURFACE_LEAKAGE_OUT_unimp,TOTAL_OUT_unimp,IN-OUT_unimp,PERCENT_DISCREPANCY_unimp
2009-12-01,7864834600.0,0.0,0.0,47595323000.0,5814486000.0,1330241900.0,8939176000.0,0.0,0.0,10753971.0,0.0,71554820000.0,7471728600.0,0.0,215400720.0,30856692000.0,20930585000.0,154188720.0,0.0,1739687600.0,8447675400.0,1463611000.0,307628220.0,71587190000.0,-32374784.0,-0.05,7690917400.0,0.0,47320343000.0,5509982000.0,33405656.0,8854178000.0,0.0,0.0,69408825000.0,7277190000.0,0.0,31132068000.0,20648251000.0,266906050.0,0.0,1813403000.0,8252275000.0,69390090000.0,18735104.0,0.03
2010-01-01,7880889300.0,0.0,0.0,47798174000.0,5836363000.0,1335387900.0,8955165000.0,0.0,0.0,10798783.0,0.0,71816770000.0,7487825000.0,0.0,215980450.0,30987741000.0,21006873000.0,154646430.0,0.0,1739964300.0,8480095700.0,1468308600.0,307628220.0,71849060000.0,-32284672.0,-0.04,7706974700.0,0.0,47522214000.0,5530957000.0,33541232.0,8869697000.0,0.0,0.0,69663380000.0,7292259000.0,0.0,31264160000.0,20723565000.0,267429020.0,0.0,1813691400.0,8283820500.0,69644930000.0,18456576.0,0.03
2010-01-19,7889978000.0,0.0,0.0,47915848000.0,5859725300.0,1338460800.0,8972874000.0,0.0,0.0,10825519.0,0.0,71987710000.0,7514700000.0,0.0,216318660.0,31064005000.0,21051986000.0,154949500.0,0.0,1740031600.0,8499374000.0,1470880400.0,307628220.0,72019870000.0,-32161792.0,-0.04,7715897300.0,0.0,47639396000.0,5554098700.0,33731150.0,8886448000.0,0.0,0.0,69829575000.0,7317927400.0,0.0,31340990000.0,20767885000.0,267789550.0,0.0,1813763700.0,8302564400.0,69810910000.0,18661376.0,0.03
2010-01-20,7890397700.0,0.0,0.0,47922364000.0,5866834400.0,1338853600.0,8977559000.0,0.0,0.0,10827429.0,0.0,72006844000.0,7525947000.0,0.0,216337470.0,31068258000.0,21054067000.0,154953580.0,0.0,1740032800.0,8500536300.0,1471023900.0,307628220.0,72038780000.0,-31932416.0,-0.04,7716238000.0,0.0,47645890000.0,5561364500.0,33808356.0,8890890000.0,0.0,0.0,69848190000.0,7328996400.0,0.0,31345277000.0,20769896000.0,267799280.0,0.0,1813764900.0,8303701500.0,69829435000.0,18751488.0,0.03
2010-01-21,7890751500.0,0.0,0.0,47928870000.0,5874778600.0,1339326800.0,8983593000.0,0.0,0.0,10829578.0,0.0,72028140000.0,7539391500.0,0.0,216356290.0,31072524000.0,21056170000.0,154955860.0,0.0,1740033700.0,8501757400.0,1471167600.0,307628220.0,72059990000.0,-31842304.0,-0.04,7716567600.0,0.0,47652372000.0,5569387500.0,33875216.0,8896621000.0,0.0,0.0,69868820000.0,7341982000.0,0.0,31349576000.0,20771934000.0,267817180.0,0.0,1813765900.0,8304897500.0,69849970000.0,18849792.0,0.03
2010-01-22,7891518000.0,0.0,0.0,47935373000.0,5878648300.0,1339692000.0,8989889000.0,0.0,0.0,10831403.0,0.0,72045950000.0,7548531000.0,0.0,216375100.0,31076803000.0,21059125000.0,154974720.0,0.0,1740034000.0,8502947300.0,1471311100.0,307628220.0,72077720000.0,-31768576.0,-0.04,7717393400.0,0.0,47658856000.0,5573163000.0,33881504.0,8902658000.0,0.0,0.0,69885950000.0,7350600700.0,0.0,31353887000.0,20774870000.0,267866450.0,0.0,1813766300.0,8306062000.0,69867050000.0,18898944.0,0.03
2010-02-01,7905445000.0,0.0,0.0,48000328000.0,5901456000.0,1343097300.0,9038697000.0,0.0,0.0,10849028.0,0.0,72199870000.0,7607504000.0,0.0,216564560.0,31119810000.0,21096577000.0,155441900.0,0.0,1740060800.0,8515214300.0,1472749300.0,307628220.0,72231550000.0,-31678464.0,-0.04,7731132000.0,0.0,47723622000.0,5596024000.0,33936704.0,8950322000.0,0.0,0.0,70035040000.0,7406588400.0,0.0,31397239000.0,20811690000.0,268665120.0,0.0,1813793900.0,8318028300.0,70016010000.0,19030016.0,0.03
2010-03-01,7930523600.0,0.0,0.0,48182465000.0,5939897000.0,1349993500.0,9117618000.0,0.0,0.0,10893554.0,0.0,72531395000.0,7682028000.0,0.0,217096180.0,31240022000.0,21191098000.0,156039360.0,0.0,1740270700.0,8550456300.0,1477179600.0,307628220.0,72561820000.0,-30425088.0,-0.04,7755720000.0,0.0,47905050000.0,5633867000.0,34042500.0,9027252000.0,0.0,0.0,70355930000.0,7476217300.0,0.0,31518448000.0,20904833000.0,269919900.0,0.0,1814010500.0,8352268300.0,70335690000.0,20234240.0,0.03
2010-04-01,7957980000.0,0.0,0.0,48384365000.0,5973369300.0,1356143000.0,9191339000.0,0.0,0.0,10942879.0,0.0,72874140000.0,7738996700.0,0.0,217685580.0,31372902000.0,21296992000.0,156843200.0,0.0,1740649100.0,8589832000.0,1482490600.0,307628220.0,72904016000.0,-29876224.0,-0.04,7781627400.0,0.0,48106030000.0,5666731500.0,34129508.0,9100119000.0,0.0,0.0,70688630000.0,7530840000.0,0.0,31652473000.0,21008218000.0,271237630.0,0.0,1814396700.0,8390586400.0,70667750000.0,20881408.0,0.03
2010-05-01,7983255600.0,0.0,0.0,48579510000.0,6013488600.0,1361504100.0,9262847000.0,0.0,0.0,10990386.0,0.0,73211600000.0,7801731600.0,0.0,218366290.0,31501525000.0,21400113000.0,157689700.0,0.0,1741201000.0,8628092000.0,1485760100.0,307628220.0,73242100000.0,-30498816.0,-0.04,7807517000.0,0.0,48300620000.0,5708477000.0,34327916.0,9171285000.0,0.0,0.0,71022230000.0,7593654300.0,0.0,31781933000.0,21109152000.0,272416200.0,0.0,1814951600.0,8427883000.0,70999990000.0,22241280.0,0.03
2010-06-01,8012827600.0,0.0,0.0,48781718000.0,6034533400.0,1367268100.0,9307063000.0,0.0,0.0,11036449.0,0.0,73514450000.0,7828857000.0,0.0,219354510.0,31633803000.0,21496816000.0,158464340.0,0.0,1742567400.0,8666250000.0,1490697100.0,307772960.0,73544590000.0,-30138368.0,-0.04,7837655000.0,0.0,48501993000.0,5728824300.0,34423996.0,9215374000.0,0.0,0.0,71318270000.0,7620652500.0,0.0,31915198000.0,21204855000.0,273506080.0,0.0,1816323000.0,8465139000.0,71295670000.0,22601728.0,0.03
2010-07-01,8048320500.0,0.0,0.0,48978067000.0,6049319400.0,1373347100.0,9337500000.0,0.0,0.0,11079796.0,0.0,73797640000.0,7842915000.0,0.0,220560290.0,31761136000.0,21583485000.0,159032800.0,0.0,1752195700.0,8701411000.0,1497295900.0,309683650.0,73827705000.0,-30064640.0,-0.04,7871638500.0,0.0,48697080000.0,5742335500.0,34519308.0,9245724000.0,0.0,0.0,71591300000.0,7634414600.0,0.0,32043702000.0,21290240000.0,274406140.0,0.0,1826295800.0,8499503600.0,71568564000.0,22732800.0,0.03
2010-08-01,8092707000.0,0.0,0.0,49181360000.0,6063468500.0,1379267600.0,9362444000.0,0.0,0.0,11124019.0,0.0,74090365000.0,7852771300.0,0.0,221971890.0,31892138000.0,21665888000.0,159493700.0,0.0,1774988400.0,8735663000.0,1504392800.0,313270880.0,74120580000.0,-30212096.0,-0.04,7913595400.0,0.0,48899023000.0,5754670000.0,34629508.0,9270410000.0,0.0,0.0,71872320000.0,7643769300.0,0.0,32175995000.0,21371355000.0,275188350.0,0.0,1850216700.0,8532953600.0,71849480000.0,22847488.0,0.03
2010-09-01,8125665300.0,0.0,0.0,49384886000.0,6077565400.0,1385136000.0,9383889000.0,0.0,0.0,11167725.0,0.0,74368310000.0,7860529000.0,0.0,223382640.0,32022843000.0,21744941000.0,159907700.0,0.0,1789993700.0,8768620000.0,1511826200.0,316861630.0,74398900000.0,-30588928.0,-0.04,7943840300.0,0.0,49101070000.0,5766855000.0,34744972.0,9291941000.0,0.0,0.0,72138460000.0,7651469300.0,0.0,32308031000.0,21449240000.0,275882750.0,0.0,1865840000.0,8565100500.0,72115570000.0,22888448.0,0.03
2010-10-01,8152423400.0,0.0,0.0,49581793000.0,6091324400.0,1390667900.0,9402224000.0,0.0,0.0,11209591.0,0.0,74629644000.0,7866602000.0,0.0,224614160.0,32149223000.0,21819693000.0,160299520.0,0.0,1801357000.0,8799966000.0,1518384000.0,320175550.0,74660320000.0,-30679040.0,-0.04,7968619000.0,0.0,49296650000.0,5778668500.0,34864710.0,9310202000.0,0.0,0.0,72389010000.0,7657462000.0,0.0,32435692000.0,21522960000.0,276492300.0,0.0,1877801600.0,8595647000.0,72366055000.0,22953984.0,0.03
2010-10-26,8171651600.0,0.0,0.0,49745727000.0,6111180300.0,1395080100.0,9418144000.0,0.0,0.0,11245721.0,0.0,74853030000.0,7883731500.0,0.0,225425540.0,32254677000.0,21880865000.0,160778160.0,0.0,1808021100.0,8826009000.0,1523078400.0,320314900.0,74882900000.0,-29868032.0,-0.04,7987069000.0,0.0,49459573000.0,5795377000.0,35031056.0,9325873000.0,0.0,0.0,72602930000.0,7671667700.0,0.0,32542056000.0,21583297000.0,276952400.0,0.0,1884765600.0,8620955000.0,72579695000.0,23232512.0,0.03
2010-11-01,8177382400.0,0.0,0.0,49785012000.0,6117174300.0,1396095600.0,9424979000.0,0.0,0.0,11254590.0,0.0,74911900000.0,7892115000.0,0.0,225621070.0,32280064000.0,21898017000.0,160902940.0,0.0,1808048500.0,8832446000.0,1524208800.0,320314900.0,74941740000.0,-29843456.0,-0.04,7992792000.0,0.0,49498660000.0,5801425000.0,35057450.0,9332419000.0,0.0,0.0,72660350000.0,7680133000.0,0.0,32567640000.0,21600213000.0,277094080.0,0.0,1884794200.0,8627191000.0,72637060000.0,23289856.0,0.03
2010-12-01,8195805000.0,0.0,0.0,49981137000.0,6143457000.0,1400879900.0,9457924000.0,0.0,0.0,11299070.0,0.0,75190500000.0,7923563500.0,0.0,226299330.0,32407310000.0,21978722000.0,161607070.0,0.0,1808267600.0,8865364000.0,1528760600.0,320314900.0,75220210000.0,-29712384.0,-0.04,8011407000.0,0.0,49693930000.0,5827015700.0,35184348.0,9364583000.0,0.0,0.0,72932120000.0,7711266300.0,0.0,32695814000.0,21679704000.0,277804030.0,0.0,1885019800.0,8659160000.0,72908770000.0,23355392.0,0.03
2011-01-01,8214269000.0,0.0,0.0,50183190000.0,6204388000.0,1406746400.0,9548531000.0,0.0,0.0,11349436.0,0.0,75568470000.0,8033182000.0,0.0,226891090.0,32539736000.0,22071335000.0,162363800.0,0.0,1808353500.0,8901997000.0,1533793700.0,320314900.0,75597970000.0,-29499392.0,-0.04,8030942000.0,0.0,49895170000.0,5886915000.0,35361800.0,9453136000.0,0.0,0.0,73301524000.0,7817921000.0,0.0,32829299000.0,21771780000.0,279158530.0,0.0,1885108100.0,8694724000.0,73277990000.0,23535616.0,0.03
2011-02-01,8247508500.0,0.0,0.0,50384687000.0,6231552000.0,1411511600.0,9624549000.0,0.0,0.0,11397933.0,0.0,75911200000.0,8085700000.0,0.0,227486930.0,32672983000.0,22181913000.0,163599800.0,0.0,1808554500.0,8941914000.0,1537966600.0,320314900.0,75940430000.0,-29229056.0,-0.04,8062224000.0,0.0,50096046000.0,5913480700.0,35415400.0,9529020000.0,0.0,0.0,73636180000.0,7869682700.0,0.0,32963500000.0,21879673000.0,280616800.0,0.0,1885312900.0,8733552000.0,73612340000.0,23846912.0,0.03
2011-03-01,8269598000.0,0.0,0.0,50567053000.0,6269362000.0,1416411300.0,9682418000.0,0.0,0.0,11441493.0,0.0,76216290000.0,8137908700.0,0.0,228026050.0,32792840000.0,22273210000.0,164312690.0,0.0,1808809900.0,8977400000.0,1542246100.0,320314900.0,76245066000.0,-28778496.0,-0.04,8084276000.0,0.0,50277720000.0,5950863400.0,35570280.0,9586593000.0,0.0,0.0,73935020000.0,7921517000.0,0.0,33084234000.0,21969541000.0,281787100.0,0.0,1885572600.0,8768145000.0,73910804000.0,24215552.0,0.03
2011-04-01,8290932000.0,0.0,0.0,50768245000.0,6329173000.0,1422199900.0,9808318000.0,0.0,0.0,11494811.0,0.0,76630360000.0,8253876700.0,0.0,228625460.0,32926513000.0,22388488000.0,165288750.0,0.0,1809020900.0,9020301000.0,1546212900.0,320314900.0,76658650000.0,-28286976.0,-0.04,8106764000.0,0.0,50478346000.0,6009783300.0,35760916.0,9712364000.0,0.0,0.0,74343014000.0,8036076500.0,0.0,33218857000.0,22083609000.0,283471870.0,0.0,1885786500.0,8810008000.0,74317810000.0,25206784.0,0.03
2011-05-01,8340816000.0,0.0,0.0,50963243000.0,6345968000.0,1426627500.0,9888666000.0,0.0,0.0,11540930.0,0.0,76976865000.0,8306123300.0,0.0,229319710.0,33055670000.0,22503055000.0,167027710.0,0.0,1809924700.0,9062663000.0,1550515200.0,320314900.0,77004610000.0,-27746304.0,-0.04,8153679000.0,0.0,50672730000.0,6026046500.0,35804620.0,9791861000.0,0.0,0.0,74680120000.0,8087672000.0,0.0,33348887000.0,22194975000.0,284840930.0,0.0,1886700000.0,8851410000.0,74654480000.0,25640960.0,0.03
2011-06-01,8379116500.0,0.0,0.0,51165810000.0,6365381600.0,1432049500.0,9934952000.0,0.0,0.0,11587215.0,0.0,77288890000.0,8335459000.0,0.0,230327920.0,33187774000.0,22601112000.0,168038380.0,0.0,1812996200.0,9102865000.0,1556946400.0,321047200.0,77316560000.0,-27672576.0,-0.04,8190487600.0,0.0,50874090000.0,6044755000.0,35900384.0,9838447000.0,0.0,0.0,74983680000.0,8117761000.0,0.0,33482148000.0,22291330000.0,285909600.0,0.0,1889816600.0,8890811000.0,74957775000.0,25903104.0,0.03
2011-07-01,8416037400.0,0.0,0.0,51362000000.0,6385444000.0,1437096100.0,9972771000.0,0.0,0.0,11631210.0,0.0,77584980000.0,8358725600.0,0.0,231559150.0,33315226000.0,22692960000.0,168713860.0,0.0,1820027900.0,9140409000.0,1562664800.0,322152770.0,77612440000.0,-27459584.0,-0.04,8225727000.0,0.0,51069145000.0,6064223000.0,36013412.0,9876097000.0,0.0,0.0,75271200000.0,8140656600.0,0.0,33610732000.0,22381720000.0,286834300.0,0.0,1897073200.0,8927584000.0,75244600000.0,26599424.0,0.04
2011-08-01,8464231000.0,0.0,0.0,51565146000.0,6399815000.0,1442530200.0,10001060000.0,0.0,0.0,11675724.0,0.0,77884460000.0,8370437600.0,0.0,233004780.0,33446414000.0,22780127000.0,169307970.0,0.0,1840880300.0,9177010000.0,1569278600.0,325415680.0,77911876000.0,-27418624.0,-0.04,8271556600.0,0.0,51270970000.0,6077118500.0,36122412.0,9904388000.0,0.0,0.0,75560160000.0,8152281000.0,0.0,33743188000.0,22467627000.0,287692600.0,0.0,1919144200.0,8963465000.0,75533390000.0,26763264.0,0.04
2011-09-01,8503931400.0,0.0,0.0,51768620000.0,6413842000.0,1448038300.0,10024181000.0,0.0,0.0,11719755.0,0.0,78170330000.0,8378316000.0,0.0,234455400.0,33577226000.0,22862300000.0,169893630.0,0.0,1858400400.0,9211784000.0,1576807000.0,329024320.0,78198200000.0,-27869184.0,-0.04,8308401000.0,0.0,51472974000.0,6089372700.0,36236948.0,9927491000.0,0.0,0.0,75834474000.0,8160194000.0,0.0,33875350000.0,22548742000.0,288473900.0,0.0,1937291900.0,8997532000.0,75807590000.0,26886144.0,0.04
2011-10-01,8536427000.0,0.0,0.0,51965493000.0,6427462000.0,1453279500.0,10043478000.0,0.0,0.0,11761970.0,0.0,78437910000.0,8384326700.0,0.0,235719340.0,33703680000.0,22939365000.0,170421570.0,0.0,1872028700.0,9244450000.0,1583443500.0,332445340.0,78465880000.0,-27967488.0,-0.04,8338733000.0,0.0,51668517000.0,6101083000.0,36350384.0,9946694000.0,0.0,0.0,76091376000.0,8166129700.0,0.0,34003098000.0,22624872000.0,289177600.0,0.0,1951549800.0,9029518000.0,76064350000.0,27025408.0,0.04
2011-11-01,8560889000.0,0.0,0.0,52168483000.0,6446677000.0,1458171300.0,10062866000.0,0.0,0.0,11806942.0,0.0,78708890000.0,8399118000.0,0.0,236755440.0,33834635000.0,23019799000.0,170864220.0,0.0,1875653800.0,9278543000.0,1588536800.0,332471650.0,78736376000.0,-27484160.0,-0.03,8364196400.0,0.0,51870454000.0,6118123500.0,36483370.0,9965751000.0,0.0,0.0,76355010000.0,8179395600.0,0.0,34135167000.0,22705132000.0,289870430.0,0.0,1955475000.0,9062827000.0,76327870000.0,27140096.0,0.04
2011-12-01,8582750000.0,0.0,0.0,52364840000.0,6465620500.0,1462992300.0,10080673000.0,0.0,0.0,11851151.0,0.0,78968730000.0,8411283000.0,0.0,237447900.0,33961495000.0,23098548000.0,171421680.0,0.0,1877337600.0,9311724000.0,1593515800.0,332472480.0,78995240000.0,-26509312.0,-0.03,8385406500.0,0.0,52065845000.0,6135357000.0,36608180.0,9983519000.0,0.0,0.0,76606734000.0,8191468000.0,0.0,34262983000.0,22782183000.0,290523460.0,0.0,1957223700.0,9095145000.0,76579530000.0,27205632.0,0.04
2012-01-01,8604404000.0,0.0,0.0,52567640000.0,6481085400.0,1468049900.0,10096605000.0,0.0,0.0,11896339.0,0.0,79229670000.0,8417342000.0,0.0,238048820.0,34092614000.0,23179364000.0,172025120.0,0.0,1878013400.0,9346305000.0,1598681300.0,332472480.0,79254860000.0,-25190400.0,-0.03,8406702000.0,0.0,52267614000.0,6148637700.0,36731070.0,9999429000.0,0.0,0.0,76859110000.0,8197418500.0,0.0,34395087000.0,22861423000.0,291197980.0,0.0,1957918700.0,9128808000.0,76831850000.0,27262976.0,0.04
2012-01-22,8618914000.0,0.0,0.0,52704973000.0,6498182700.0,1471463600.0,10108250000.0,0.0,0.0,11927222.0,0.0,79413710000.0,8430382600.0,0.0,238456100.0,34181442000.0,23232385000.0,172439470.0,0.0,1878914600.0,9369604000.0,1601885700.0,332473380.0,79437980000.0,-24272896.0,-0.03,8420855000.0,0.0,52404298000.0,6164342000.0,36870190.0,10010966000.0,0.0,0.0,77037330000.0,8209910000.0,0.0,34484550000.0,22913526000.0,291621220.0,0.0,1958855300.0,9151469000.0,77009930000.0,27402240.0,0.04
2012-01-23,8620100000.0,0.0,0.0,52711510000.0,6501817300.0,1471687700.0,10110850000.0,0.0,0.0,11928885.0,0.0,79427895000.0,8435956700.0,0.0,238475540.0,34185679000.0,23235285000.0,172451300.0,0.0,1878915100.0,9370741000.0,1602038900.0,332473380.0,79452004000.0,-24109056.0,-0.03,8421996500.0,0.0,52410806000.0,6168058000.0,36889236.0,10013427000.0,0.0,0.0,77051175000.0,8215364000.0,0.0,34488820000.0,22916336000.0,291641200.0,0.0,1958855800.0,9152573000.0,77023584000.0,27590656.0,0.04
2012-01-24,8620698000.0,0.0,0.0,52718035000.0,6507781000.0,1471922000.0,10114356000.0,0.0,0.0,11930611.0,0.0,79444720000.0,8444819500.0,0.0,238494980.0,34189922000.0,23237513000.0,172464940.0,0.0,1878916200.0,9371906000.0,1602192300.0,332473380.0,79468700000.0,-23977984.0,-0.03,8422597000.0,0.0,52417307000.0,6173433300.0,36917876.0,10016790000.0,0.0,0.0,77067040000.0,8223444500.0,0.0,34493090000.0,22918530000.0,291666660.0,0.0,1958857000.0,9153705000.0,77039300000.0,27746304.0,0.04
2012-02-01,8630302000.0,0.0,0.0,52770300000.0,6515413000.0,1473145300.0,10130292000.0,0.0,0.0,11942800.0,0.0,79531390000.0,8460429000.0,0.0,238650540.0,34223917000.0,23263620000.0,172704740.0,0.0,1878964200.0,9381172000.0,1603419000.0,332473380.0,79555355000.0,-23961600.0,-0.03,8431598600.0,0.0,52469342000.0,6181092000.0,36934456.0,10032674000.0,0.0,0.0,77151640000.0,8239078400.0,0.0,34527334000.0,22943785000.0,292049800.0,0.0,1958907100.0,9162707000.0,77123860000.0,27779072.0,0.04
2012-03-01,8649662000.0,0.0,0.0,52959790000.0,6538377700.0,1477669800.0,10160946000.0,0.0,0.0,11985515.0,0.0,79798436000.0,8481449500.0,0.0,239214610.0,34347065000.0,23346668000.0,173361700.0,0.0,1879223300.0,9414980000.0,1607956900.0,332473380.0,79822400000.0,-23961600.0,-0.03,8450678000.0,0.0,52658050000.0,6204017700.0,37034108.0,10062381000.0,0.0,0.0,77412160000.0,8259759600.0,0.0,34651427000.0,23025200000.0,293132740.0,0.0,1959178900.0,9195644000.0,77384340000.0,27820032.0,0.04
2012-04-01,8672166000.0,0.0,0.0,53162095000.0,6594409500.0,1483320000.0,10224120000.0,0.0,0.0,12034376.0,0.0,80148144000.0,8561257000.0,0.0,239817400.0,34479006000.0,23441002000.0,174026270.0,0.0,1879460400.0,9452328000.0,1612535700.0,332473380.0,80171910000.0,-23764992.0,-0.03,8472583000.0,0.0,52859548000.0,6260388000.0,37300260.0,10123741000.0,0.0,0.0,77753565000.0,8337426000.0,0.0,34784375000.0,23117658000.0,294380260.0,0.0,1959425700.0,9232087000.0,77725340000.0,28221440.0,0.04
2012-05-01,8704779000.0,0.0,0.0,53357570000.0,6622614500.0,1489363200.0,10290187000.0,0.0,0.0,12080934.0,0.0,80476594000.0,8610560000.0,0.0,240512850.0,34607276000.0,23546778000.0,174699890.0,0.0,1880287100.0,9490699000.0,1617048000.0,332473380.0,80500335000.0,-23740416.0,-0.03,8505522000.0,0.0,53054255000.0,6288520700.0,37364250.0,10189228000.0,0.0,0.0,78074890000.0,8384638500.0,0.0,34913673000.0,23222047000.0,295796860.0,0.0,1960272600.0,9269533000.0,78045960000.0,28925952.0,0.04
2012-06-01,8745486000.0,0.0,0.0,53560353000.0,6637148000.0,1495550600.0,10317672000.0,0.0,0.0,12126092.0,0.0,80768336000.0,8622060000.0,0.0,241517980.0,34738917000.0,23638643000.0,175177260.0,0.0,1889524000.0,9527912000.0,1624150100.0,334409340.0,80792306000.0,-23969792.0,-0.03,8544827400.0,0.0,53255733000.0,6302160400.0,37457110.0,10216349000.0,0.0,0.0,78356530000.0,8395724300.0,0.0,35046610000.0,23312499000.0,296922240.0,0.0,1969938400.0,9305872000.0,78327570000.0,28958720.0,0.04
2012-07-01,8788941000.0,0.0,0.0,53757067000.0,6650843000.0,1501217500.0,10335759000.0,0.0,0.0,12168979.0,0.0,81045996000.0,8626886000.0,0.0,242733820.0,34865713000.0,23719672000.0,175568720.0,0.0,1909018400.0,9561647000.0,1630979500.0,338050140.0,81070270000.0,-24272896.0,-0.03,8586228000.0,0.0,53451100000.0,6314465300.0,37561280.0,10234590000.0,0.0,0.0,78623950000.0,8400567300.0,0.0,35174752000.0,23392383000.0,297819840.0,0.0,1990592100.0,9338899000.0,78595015000.0,28934144.0,0.04
2012-08-01,8826735000.0,0.0,0.0,53960765000.0,6665171500.0,1507086300.0,10351351000.0,0.0,0.0,12213053.0,0.0,81323330000.0,8629935000.0,0.0,244151630.0,34996400000.0,23799325000.0,175906900.0,0.0,1927275000.0,9594895000.0,1638879900.0,341646500.0,81348420000.0,-25092096.0,-0.03,8621980000.0,0.0,53653172000.0,6326919700.0,37673364.0,10249958000.0,0.0,0.0,78889705000.0,8403361000.0,0.0,35306850000.0,23470970000.0,298611330.0,0.0,2009649500.0,9371441000.0,78860890000.0,28819456.0,0.04
2012-09-01,8858926000.0,0.0,0.0,54164430000.0,6679452700.0,1512746500.0,10365238000.0,0.0,0.0,12256583.0,0.0,81593050000.0,8632359000.0,0.0,245563280.0,35126930000.0,23876729000.0,176284380.0,0.0,1942300000.0,9627207000.0,1646001700.0,345132320.0,81618500000.0,-25452544.0,-0.03,8652017000.0,0.0,53855320000.0,6339166000.0,37790360.0,10263726000.0,0.0,0.0,79148016000.0,8405722000.0,0.0,35438764000.0,23547222000.0,299310270.0,0.0,2025261600.0,9403030000.0,79119310000.0,28704768.0,0.04
2012-10-01,8885789000.0,0.0,0.0,54361416000.0,6693056000.0,1518126700.0,10377522000.0,0.0,0.0,12298338.0,0.0,81848200000.0,8634327000.0,0.0,246789940.0,35253252000.0,23950584000.0,176728370.0,0.0,1953158300.0,9658170000.0,1652625500.0,348369730.0,81874010000.0,-25812992.0,-0.03,8677193000.0,0.0,54050930000.0,6350876000.0,37905930.0,10275793000.0,0.0,0.0,79392694000.0,8407649000.0,0.0,35566330000.0,23619994000.0,299921860.0,0.0,2036851100.0,9433280000.0,79364030000.0,28663808.0,0.04
2012-11-01,8909015000.0,0.0,0.0,54564830000.0,6708987000.0,1523609500.0,10389460000.0,0.0,0.0,12342092.0,0.0,82108240000.0,8640355000.0,0.0,247792860.0,35383830000.0,24026511000.0,177268750.0,0.0,1960593800.0,9690134000.0,1659291400.0,348522850.0,82134300000.0,-26058752.0,-0.03,8700362000.0,0.0,54252970000.0,6365373000.0,38032096.0,10287572000.0,0.0,0.0,79644310000.0,8412913000.0,0.0,35698170000.0,23694854000.0,300510000.0,0.0,2044866800.0,9464444000.0,79615760000.0,28549120.0,0.04
2012-11-30,8928398000.0,0.0,0.0,54754636000.0,6735844400.0,1528396800.0,10405986000.0,0.0,0.0,12384589.0,0.0,82365650000.0,8664448000.0,0.0,248442080.0,35506380000.0,24099277000.0,177760880.0,0.0,1961924500.0,9720711000.0,1663678500.0,348522900.0,82391140000.0,-25485312.0,-0.03,8719635000.0,0.0,54441857000.0,6390761500.0,38226972.0,10303957000.0,0.0,0.0,79894430000.0,8435925500.0,0.0,35821710000.0,23766563000.0,301048000.0,0.0,2046380400.0,9494221000.0,79865840000.0,28590080.0,0.04
2012-12-01,8929170000.0,0.0,0.0,54761153000.0,6745306000.0,1528757100.0,10409889000.0,0.0,0.0,12386589.0,0.0,82386660000.0,8677436000.0,0.0,248464540.0,35510630000.0,24101194000.0,177767170.0,0.0,1961925800.0,9721876000.0,1663831300.0,348522900.0,82411635000.0,-24977408.0,-0.03,8720431000.0,0.0,54448350000.0,6400186400.0,38313696.0,10307799000.0,0.0,0.0,79915080000.0,8448708600.0,0.0,35825990000.0,23768440000.0,301058400.0,0.0,2046381700.0,9495357000.0,79885935000.0,29147136.0,0.04
2012-12-02,8930373000.0,0.0,0.0,54767670000.0,6749003300.0,1529004400.0,10414527000.0,0.0,0.0,12388402.0,0.0,82402970000.0,8685015000.0,0.0,248483380.0,35514890000.0,24104292000.0,177782420.0,0.0,1961928600.0,9723024000.0,1663977900.0,348522900.0,82427910000.0,-24944640.0,-0.03,8721724000.0,0.0,54454845000.0,6403673600.0,38332224.0,10312288000.0,0.0,0.0,79930860000.0,8455921700.0,0.0,35830284000.0,23771535000.0,301084350.0,0.0,2046384600.0,9496477000.0,79901690000.0,29171712.0,0.04
