run_id,input_run_id,failed_flag,phi,meas_phi,regul_phi,BASFLO,GGFLO,HEADS,PMPCHG,HO_0,HO_1,HO_10,HO_100,HO_101,HO_102,HO_103,HO_104,HO_105,HO_106,HO_107,HO_108,HO_109,HO_11,HO_110,HO_111,HO_112,HO_113,HO_114,HO_115,HO_116,HO_117,HO_118,HO_119,HO_12,HO_120,HO_121,HO_122,HO_123,HO_124,HO_125,HO_126,HO_127,HO_128,HO_129,HO_13,HO_130,HO_131,HO_132,HO_133,HO_134,HO_135,HO_136,HO_137,HO_138,HO_139,HO_14,HO_140,HO_141,HO_142,HO_143,HO_144,HO_145,HO_146,HO_147,HO_148,HO_149,HO_15,HO_150,HO_151,HO_152,HO_153,HO_154,HO_155,HO_156,HO_157,HO_158,HO_159,HO_16,HO_160,HO_161,HO_162,HO_163,HO_164,HO_165,HO_166,HO_167,HO_168,HO_17,HO_18,HO_19,HO_2,HO_20,HO_21,HO_22,HO_23,HO_24,HO_25,HO_26,HO_27,HO_28,HO_29,HO_3,HO_30,HO_31,HO_32,HO_33,HO_34,HO_35,HO_36,HO_37,HO_38,HO_39,HO_4,HO_40,HO_41,HO_42,HO_43,HO_44,HO_45,HO_46,HO_47,HO_48,HO_49,HO_5,HO_50,HO_51,HO_52,HO_53,HO_54,HO_55,HO_56,HO_57,HO_58,HO_59,HO_6,HO_60,HO_61,HO_62,HO_63,HO_64,HO_65,HO_66,HO_67,HO_68,HO_69,HO_7,HO_70,HO_71,HO_72,HO_73,HO_74,HO_75,HO_76,HO_77,HO_78,HO_79,HO_8,HO_80,HO_81,HO_82,HO_83,HO_84,HO_85,HO_86,HO_87,HO_88,HO_89,HO_9,HO_90,HO_91,HO_92,HO_93,HO_94,HO_95,HO_96,HO_97,HO_98,HO_99,BSFLO_1,BSFLO_10,BSFLO_11,BSFLO_12,BSFLO_13,BSFLO_14,BSFLO_15,BSFLO_16,BSFLO_17,BSFLO_18,BSFLO_19,BSFLO_2,BSFLO_20,BSFLO_3,BSFLO_4,BSFLO_5,BSFLO_6,BSFLO_7,BSFLO_8,BSFLO_9,GFLO_1,GFLO_10,GFLO_11,GFLO_12,GFLO_13,GFLO_14,GFLO_15,GFLO_16,GFLO_17,GFLO_18,GFLO_19,GFLO_2,GFLO_20,GFLO_3,GFLO_4,GFLO_5,GFLO_6,GFLO_7,GFLO_8,GFLO_9,PMPCHG
578,578,0,61533.6037,61533.6037,0,634.2482534,2615.357432,58268.01608,15.98193463,94.715,281.13,62.699,166.068,180.038,173.988,174.996,173.942,175.707,175.841,176.895,177.158,177.232,27.127,177.845,179.238,177.309,260.703,250.97,244.66,237.645,236.945,290.507,245.945,15.464,290.939,284.479,283.874,271.035,239.854,231.844,229.162,242.555,208.285,227.949,324.647,215.109,237.754,237.353,210.61,220.648,238.353,213.97,231.419,228.899,234.5,46.746,241.357,245.071,231.706,232.079,253.405,246.025,213.782,216.144,230.599,231.631,64.769,186.025,186.962,187.764,187.764,187.764,187.764,222.66,222.66,222.66,318.443,15.301,231.702,212.048,212.02,235.204,219.957,288.159,272.149,286.664,286.608,47.753,43.863,25.376,60.484,24.137,23.214,20.576,20.409,20.429,19.687,21.99,19.308,25.699,49.9,37.652,47.149,45.315,45.947,49.538,17.92,25.08,125.458,132.361,68.392,62.455,1.169,79.801,46.515,44.22,51.855,92.033,102.158,227.133,52.8,52.126,86.31,22.71,66.51,85.336,63.253,79.63,51.352,54.096,45.428,47.89,51.706,52.274,53.253,59.847,56.907,372.815,146.793,321.903,150.289,151.04,147.915,147.915,530.411,96.279,255.718,283.88,237.818,238.406,262.594,237.228,233.829,232.542,263.721,231.558,50.409,223.748,223.261,220.183,211.299,220.989,208.233,207.544,207.687,202.013,202.99,61.16,200.581,201.601,181.758,174.098,171.432,155.134,159.875,163.299,184.939,166.036,145581.52,836579.446,2017.5,815416.757,825316.757,-168866.987,-171759.987,-134711.197,682883.36,1308760.56,1313167.86,361374.4,107625.8,342273.9,623651.42,631802.422,761243.902,-41355,54642.3,846949.202,368640,3256000,238040,3511300,3521200,80109,164200,273460,3909200,4896100,4983200,727330,429500,745630,1732100,1753500,2312600,90864,542040,3251500,46973.459
579,579,0,nan,nan,0,nan,nan,1.73E+65,7.194799035,5.65217E+13,4.11E+26,-1.07E+20,166.027,180.512,183.22,180.306,172.465,172.31,176.567,177.36,177.763,177.499,2.88E+19,177.826,181.187,177.578,276.876,258.888,247.529,234.058,234.381,292.354,250.126,5.65E+24,235.425,229.928,287.72,223.908,226.206,213.548,211.179,235.793,203.146,222.022,494.62,212.793,234.218,233.853,207.493,217.836,234.431,213.309,210.3,210.479,228.034,3.19E+23,238.694,245.972,213.909,213.941,281.13,255.507,214.257,214.902,220.653,221.52,8.64E+20,190.755,186.031,187.272,187.272,187.272,187.272,209.494,209.494,209.494,332.794,-55.593,215.533,211.145,211.385,226.422,216.387,289.641,277.336,290.948,287.791,4.31E+22,5.36E+21,7.91E+24,-14597572608,9.53E+24,1.83E+26,9.95E+26,1.80E+25,1.81E+25,1.52E+29,8.27E+28,7.43E+28,3.56E+24,3.03E+26,3.24E+17,-8.26E+22,1154167,1.22E+24,5.24E+20,3.05E+24,5.88E+23,-1742549120,-3.54283E+11,1.50E+19,6.80E+20,4.16E+32,1.02E+23,3.61E+19,1.23E+22,2.01E+24,2.76E+23,1.78E+20,3624790,4.86E+23,5.15E+23,1.16E+21,3.00E+28,4.59E+22,1.42E+21,5.15737E+13,2.52E+21,5.01E+19,2.40E+22,4.77E+15,4.65E+21,4.76E+21,1.32E+20,-2.61E+15,2.92E+21,5.36E+21,366.504,146.078,307.901,150.719,151.253,146.978,146.978,1486.485,91.278,254.265,279.028,242.386,236.527,251.555,234.909,229.011,227.545,271.377,231.241,-2.01E+16,221.076,221.039,221.872,208.475,205.44,204.125,203.041,202.865,196.515,197.304,-1.49E+17,194.054,195.107,184.416,173.777,171.69,158.434,142.974,160.743,197.943,166.043,177044.9,3.25E+38,5.24E+23,1.56E+34,1.55E+34,inf,inf,inf,inf,inf,1.08E+33,362095.7,3.77E+25,377084.8,633304.8,668806.22,-115093284.7,-38424,-3.83E+24,3.25E+38,435680,3.25E+38,3.51E+24,1.56E+34,1.55E+34,inf,inf,inf,inf,inf,1.08E+33,701110,3.77E+25,754770,1891600,2063200,78618000,94776,5.18E+24,3.25E+38,31517.169
580,580,0,68368.12624,68368.12624,0,1115.861221,2787.828302,64367.66127,96.77544846,112.21,254.313,50.665,160.332,179.719,175.75,175.457,171.697,171.997,175.311,176.494,176.739,175.102,28.758,177.443,179.947,176.912,260.587,251.273,244.998,241.247,240.563,290.366,244.769,0.223,266.269,261.079,285.56,249.475,235.628,230.855,228.448,239.065,215.334,231.801,290.683,227.862,236.791,236.662,220.252,229.643,236.975,227.229,227.203,226.824,235.365,46.9,238.488,243.026,228.713,229.469,248.807,242.143,225.5,225.805,230.105,230.518,65.824,184.398,186.318,188.725,188.725,188.725,188.725,223.733,223.733,223.733,320.061,5.354,230.391,225.996,226.349,235.622,227.774,287.555,275.832,290.871,290.607,47.565,44.023,37.337,67.323,36.429,18.926,19.42,19.057,19.044,20.547,21.039,20.852,26.276,53.773,40.697,45.53,44.895,45.867,49.103,-6.344,14.889,121.913,134.395,69.891,62.74,1.454,81.6,49.191,47.387,51.608,93.771,100.932,228.255,52.501,52.118,94.141,20.578,68.534,84.942,61.819,83.207,51.29,50.198,45.84,47.921,50.613,52.081,57.907,52.449,53.368,368.485,147.345,321.928,150.407,147.85,148.895,148.895,527.853,139.325,257.076,280.941,238.004,242.699,262.048,237.455,235.501,234.544,262.302,237.475,55.685,231.639,232.118,224.902,219.688,230.394,219.587,219.081,219.29,212.933,214.507,53.922,211.827,213.149,183.265,175.088,170.963,155.961,158.882,160.585,185.947,160.72,-8072.5,416678.686,-5804.2,400930.786,410230.786,-258438.02,-242698.02,-232106.82,168744.566,875614.166,872671.766,403308.2,66823.2,376993,380387.6,376138.851,379471.301,-51246,17117.4,430012.201,370030,3297000,242820,3576200,3585500,56935,145360,260000,3948500,5044500,5120800,707930,379660,720480,1740100,1737200,2318800,95499,606570,3294800,115590.053
581,581,0,58777.02305,58777.02305,0,908.3515558,2555.363799,55239.65632,73.65137696,93.825,277.048,42.992,164.368,180.324,171.66,172.072,171.353,171.608,175.965,177.085,177.341,177.604,26.946,178.137,179.663,177.529,253.238,245.68,241.312,230.804,230.591,290.339,244.494,16.178,252.002,243.689,285.206,235.518,234.161,218.741,215.501,247.818,205.416,225.476,336.538,216.451,237.676,237.01,209.272,219.593,234.922,215.159,216.246,215.762,230.594,54.049,234.824,231.529,219.369,219.369,241.926,253.716,215.37,216.421,227.93,229.773,67.165,186.417,187.322,188.582,188.582,188.582,188.582,212.178,212.178,212.178,319.712,-2.046,221.09,213.457,213.779,233.473,218.894,288.056,273.053,288.048,287.886,46.096,44.84,24.862,60.875,24.176,20.072,19.725,19.71,19.718,19.99,21.709,20.24,25.263,55.854,37.722,46.06,48.934,45.899,46.25,21.683,27.083,109.859,127.188,63.95,63.713,2.055,81.681,48.582,44.238,54.323,90.925,100.477,228.629,52.774,52.575,90.005,24.391,63.501,84.744,62.872,82.244,51.17,49.559,45.847,47.144,53.495,51.208,51.361,55.441,54.298,360.63,147.036,317.917,150.429,151.039,149.044,149.044,528.942,139.261,248.437,280.465,237.328,236.372,260.172,232.292,229.924,228.982,254.666,227.901,47.162,215.363,214.794,217.983,206.229,212.523,199.692,198.689,198.3,195.17,195.078,43.078,193.199,193.688,180.877,172.355,171.125,154.232,160.742,165.955,182.043,164.413,24483.3,448769.379,-13833.8,416332.489,425032.489,-205873.24,-191799.44,-156207.45,258328.639,914842.139,921605.239,353123.8,-1874.7,325181.1,455803.1,451386.328,435481.128,-45281,21453.3,458130.928,392610,3227600,282590,3532800,3541500,85478,160490,266130,3917900,4981200,5065200,705740,450590,716930,1736800,1738600,2301900,88182,546860,3224400,100838.947
582,582,0,66260.05673,66260.05673,0,836.9832464,3040.286927,62360.13554,22.65101507,94.855,263.125,62.925,165.447,180.182,169.361,169.805,170.642,170.765,175.755,176.021,176.384,176.855,27.555,177.352,180.807,177.057,260.45,250.617,244.482,235.412,234.762,290.362,244.648,19.712,230.587,224.102,285.258,218.6,217.941,212.756,211.448,230.575,206.739,216.439,338.234,212.871,224.456,223.766,209.691,214.475,226.448,212.979,212.837,212.629,221.386,47.044,235.495,226.728,215.827,215.773,239.478,255.075,216.122,216.539,220.341,221.722,64.735,192.704,187.437,190.712,190.712,190.712,190.712,210.372,210.372,210.372,319.773,9.871,217.484,212.602,212.428,217.273,217.664,283.884,272.082,287.126,287.022,44.871,43.853,24.147,60.767,23.997,22.313,20.859,20.768,20.775,20.101,23.152,21.976,25.533,54.514,37.28,44.804,44.75,44.982,45.151,23.454,26.948,125.696,115.85,69.249,61.079,1.901,95.084,47.94,45.749,53.725,94.196,101.655,226.641,53.36,53.299,96.944,20.444,75.846,85.616,60.387,85.528,51.191,49.3,45.678,47.427,51.167,52.977,52.186,49.762,51.483,372.446,147.332,321.765,150.651,150.839,149.496,149.496,552.192,170.354,253.455,284.109,238.291,237.502,262.647,235.853,232.506,231.282,262.697,230.344,45.458,221.294,220.463,219.905,208.905,217.044,204.068,203.217,203.258,197.753,198.471,62.029,195.867,196.895,182.47,173.726,171.222,158.653,158.555,160.535,177.053,165.404,26814.1,591855.294,-8180.1,583981.163,593081.163,-211494.12,-216629.12,-176907.77,409949.393,1061402.493,1066703.193,390406.5,122801.6,334574.2,487675.4,496546.524,541487.684,-50921,5665.9,609656.784,421290,3529000,262150,3831500,3840600,91573,175720,292220,4248900,5265300,5354100,776310,422160,760080,1819600,1829900,2501500,97937,598370,3519200,55921.872
583,583,0,1.38179E+13,1.38179E+13,0,1.22673E+12,1.25905E+13,590948705.9,9.609985753,89.565,302.553,31.62,163.94,179.243,181.631,179.681,173.926,174.741,175.912,177.389,177.773,176.939,30.108,177.641,181.244,176.914,252.959,246.217,242.639,234.217,234.378,291.956,249.793,39.218,246.807,238.33,285.538,227.787,227.386,214.658,211.532,240.323,203.698,217.265,336.529,211.075,234.134,233.399,207.076,213.019,228.896,209.904,213.107,212.56,226.232,46.972,228.041,225.785,216.361,216.19,239.809,250.946,214.06,214.919,224.217,225.772,40.059,190.169,186.438,188.758,188.758,188.758,188.758,209.415,209.415,209.415,320.041,8.288,218.195,209.241,209.202,227.956,216.72,288.404,276.896,289.62,289.583,48.985,50.088,55.076,49.923,47.29,42.189,45.953,47.577,47.72,53.684,45.601,42.875,34.402,45.394,37.651,48.502,47.4,57.331,53.259,197.365,38.122,112.937,130.36,90.097,69.755,11822.768,95.293,48.392,45.332,52.999,193.402,392.304,227.009,53.345,53.243,20918.295,24.598,213.201,4173.701,66.94,94.407,59.923,60.951,56.843,59.685,58.116,61.078,46.91,55.169,54.979,358.617,146.839,310.831,150.584,151.031,147.998,147.998,517.823,122.577,250.468,275.373,237.609,236.566,256.389,232.93,230.658,229.686,252.185,230.5,44.357,223.079,222.493,219.166,210.505,219.173,207.375,206.68,206.771,200.966,202.053,41.651,199.48,200.597,183.076,174.661,170.988,162.636,159.391,161.37,193.874,164.067,118124.81,93127574682,23515.9,1.02916E+11,1.02906E+11,-235497.12,-235384.12,-195606.32,98852375126,98841116098,98303024475,382392.4,141394.8,408502.5,673618.78,680419.912,741883.812,-44821,18446.8,93199267669,358070,93201000000,256370,1.0299E+11,1.0298E+11,48296,126900,520610,98927000000,98917000000,98379000000,770880,404780,832960,1884700,1909300,2528300,88141,633510,93225000000,36424.973
584,584,0,66639.50461,66639.50461,0,665.1922631,3344.813012,62618.87875,10.62058342,105.446,302.524,35.32,163.506,179.564,174.201,175.431,174.343,176.332,177.041,179.957,180.619,178.599,31.452,180.482,184.651,178.203,236.236,233.744,231.926,229.929,229.77,290.638,246.779,17.607,339.618,334.224,283.811,276.502,245.372,243.159,242.298,250.193,210.415,238.525,336.571,232.359,243.525,243.245,211.538,233.18,243.304,229.524,240.586,246.181,241.398,46.917,245.524,251.995,254.331,250.962,263.447,253.71,213.827,219.001,240.124,240.877,57.856,192.487,188.434,190.318,190.318,190.318,190.318,226.558,226.558,226.558,318.405,17.2,251.202,230.356,229.623,243.01,237.293,288.777,273.431,287.055,285.847,47.557,44.066,24.902,57.705,24.404,19.617,20.415,20.333,20.337,20.573,20.827,19.417,25.197,56.971,37.611,45.177,44.769,45.778,49.264,19.718,24.316,114.008,133.021,62.296,60.967,3.254,112.947,48.555,46.569,50.58,93.797,94.727,227.416,52.786,52.069,103.326,19.957,77.816,84.285,58.982,87.131,51.298,51.42,45.082,46.297,51.309,51.748,50.74,52.402,52.493,352.86,148.414,303.921,151.076,151.09,148.573,148.573,552.177,129.984,253.753,268.461,241.766,240.783,250.241,236.335,234.479,233.568,240.79,235.303,46.555,229.157,228.536,223.516,217.218,224.018,215.653,215.123,215.197,209.876,211.059,42.208,208.683,209.722,183.63,176.974,172.003,157.693,158.689,160.752,186.963,163.592,129358.4,768689.355,-2985.4,745056.034,756556.034,-173149.267,-159649.267,-154713.957,594897.277,1315919.977,1322941.177,437737.08,34452.4,470318.58,628689.58,623662.509,760529.519,-34107,22486.4,783935.919,430260,3313800,291920,3620900,3632400,86124,173910,302660,4042500,5055500,5145700,698540,424690,764370,1795800,1793500,2413500,91913,513510,3326800,38292.353
585,585,0,67221.1895,67221.1895,0,895.5297827,2206.863224,63911.70478,207.0917125,124.412,263.205,39.69,159.277,179.363,177.982,176.728,174.335,175.421,175.869,176.858,177.084,176.553,27.36,177.297,179.593,176.722,247.845,242.139,239.247,231.433,231.632,290.335,244.456,10.793,267.431,263.077,284.173,252.263,241.978,235.271,233.048,252.053,222.794,238.09,295.473,232.273,243.995,243.695,227.131,235.182,243.576,232.512,233.144,232.494,242.599,47.509,244.667,247.585,234.94,234.9,254.334,255.128,231.789,232.311,238.233,239.018,68.933,186.852,186.168,187.808,187.808,187.808,187.808,230.492,230.492,230.492,318.685,-0.206,235.453,231.09,231.287,241.865,233.016,287.927,271.323,284.26,284.337,45.977,44.282,25.04,62.186,25.145,23.786,21.259,20.757,21.07,22.054,23.512,20.605,26.274,48.896,42.834,45.569,45.204,45.497,46.943,-9.02,25.895,117.868,133.541,61.233,58.611,1.01,105.479,50.308,44.673,54.168,91.573,91.892,229.94,53.965,53.964,90.758,30.249,68.672,84.458,59.698,78.558,51.183,49.113,45.417,46.934,50.426,51.668,58.878,50.297,51.673,361.485,147.308,320.484,150.722,151.025,148.554,148.554,548.58,139.186,248.498,273.117,238.001,236.277,254.812,232.289,230.119,229.189,247.499,230.18,55.42,222.44,221.637,219.032,209.701,217.594,205.84,205.09,205.14,199.367,200.326,51.452,197.634,198.663,182.481,173.443,170.904,161.022,159.049,161.732,187.361,159.918,-1318.6,439221.463,11638.4,430789.326,442289.326,-169218.49,-164565.49,-151052.27,285522.756,1018109.356,1025123.956,391065.4,703.5,393742.7,411413.8,408908.741,402367.481,-38511,42215.8,455201.481,393050,3244600,285410,3552800,3564300,89641,175870,270420,3949300,5049400,5125700,777950,445260,818680,1797000,1795900,2317900,86601,559510,3258700,169090.507
586,586,0,68695.79046,68695.79046,0,1047.036626,3316.336501,64327.64755,4.769787228,95.858,259.881,36.439,165.763,179.74,169.526,170.056,170.871,171.515,174.507,175.086,175.284,176.588,26.342,177.23,179.709,176.857,260.287,250.412,244.402,234.153,233.561,290.32,244.364,19.567,238.444,235.343,285.132,232.062,232.514,222.385,220.38,241.005,212.924,230.024,314.758,223.061,238.223,237.813,217.443,226.686,237.967,223.577,219.883,219.973,233.562,46.99,240.03,238.43,222.252,222.216,246.249,255.101,221.726,222.686,228.275,229.551,34.217,188.14,187.087,188.397,188.397,188.397,188.397,218.735,218.735,218.735,319.642,18.637,223.179,221.896,222.238,231.506,223.669,286.595,275.198,288.679,288.227,47.689,44.306,24.615,58.835,24.234,20.456,20.162,20.273,20.283,20.021,21.285,20.98,25.082,39.362,37.806,46.086,45.421,46.3,49.311,21.776,22.977,119.908,109.662,64.728,62.511,0.47,83.211,45.252,45.115,51.846,91.832,102.83,225.333,52.169,51.756,88.141,23.739,65.245,84.147,60.995,79.443,51.256,53.239,45.318,46.404,51.867,51.58,50.561,58.773,56.101,368.119,146.04,321.879,150.238,150.936,147.478,147.478,521.39,139.046,252.11,283.974,238.175,237.289,262.564,235.013,231.868,230.721,261.742,230.034,45.209,220.198,219.192,219.862,207.738,215.472,202.165,201.213,201.219,195.86,196.342,41.894,193.777,194.69,181.92,172.56,170.938,157.616,158.276,160.498,176.974,165.711,38223.6,802540.24,-12217.4,766215.939,775415.939,-279763.18,-265296.38,-270698.88,495288.959,1146376.359,1147693.059,402072.6,111662.4,417465.3,666394.41,704519.63,678782.55,-40562,88933,814150.65,396090,3346800,268810,3639200,3648400,41837,116470,216600,3977100,4968600,5072600,772080,395340,815890,1834100,1874600,2385700,90814,550270,3326500,25661.815
587,587,0,nan,nan,0,nan,nan,7.54E+62,0.016547067,6.36E+17,2.49E+23,1.54E+20,7457.745,1530483328,22295.842,22488.824,45824.098,13006.037,874105.938,718444.562,723958.125,23386070,1.08E+15,13035183,1992361344,5566786,237.462,228.764,226.494,209.497,211.786,290.477,244.388,6.54E+18,437804384,698702912,339080.906,915836928,12680211456,28582791168,39490904064,192174624,10950138880,1.3057E+11,1525.704,77577846784,148.286,145.827,2.58778E+11,3.19163E+11,151.501,1.82257E+11,1458063488,1.45164E+12,30734502,7.53E+22,342909184,34544.812,6.97616E+11,4.79148E+11,187.149,55578.719,1.60728E+11,54556106752,3177701120,2336996864,1014048192,4.64002E+12,4.00886E+13,2.15163E+14,2.15163E+14,2.15163E+14,2.15163E+14,48189038592,48189038592,48189038592,12403.078,3.77E+20,40047714304,1.0363E+12,3.7721E+11,2712921088,33230147584,5759523.5,277.632,290.495,290.388,-36135489536,1.48469E+14,7.33042E+14,1.39E+22,4.50E+15,3.41E+19,1.38E+20,1.32E+20,1.55E+20,1.90E+23,1.03E+23,3.54E+22,7.06E+19,15992363008,6.85E+21,3.36E+15,1.71E+15,-76652060672,-2.04E+20,1.43E+19,1.20E+19,3.05E+18,-4.19E+16,4.535,-95.226,2.75E+31,83.542,11265819,942252.812,1003532352,93979885568,109737656,196.904,1315789184,1252165504,9.78387E+13,7.81E+16,3.36347E+11,3.10429E+11,69.074,671.043,1488.564,215969664,4834590720,2515265024,50383.105,5.198,1.21E+22,3727061.5,64647.551,389.062,100.505,28170044,112.931,148.333,147.907,147.907,524.041,1.33E+20,225.322,259.782,237.41,215.219,236.065,210.278,208.548,207.278,230.064,209.244,5.60E+21,205.953,198.147,195.727,180.783,190.434,177.037,176.15,176.569,167.12,168.52,9.16E+20,163.531,164.838,910.383,137.274,172.085,156.162,161.742,163.638,67696.477,7039.338,3.30E+17,4.91E+30,8.97E+25,-2.81E+29,-2.81E+29,4.49E+16,4.49E+16,1.66E+28,inf,inf,-4.84E+29,374594.6,5.16E+28,7.1242E+14,2.79E+27,2.79E+27,2.79E+27,-1872,-6.0014E+13,4.91E+30,2.37E+20,4.91E+30,4.36E+29,1.55E+29,1.55E+29,4.49E+16,4.49E+16,1.66E+28,inf,inf,1.39E+21,779660,5.18E+28,7.1242E+14,2.79E+27,2.79E+27,2.79E+27,106530,2.02E+18,4.91E+30,1511.466
588,588,0,nan,nan,0,nan,nan,2.04E+64,0.00079795,5.10E+26,2.73E+23,3.56E+18,166.072,178.088,169.907,170.438,171.215,171.766,174.881,175.394,175.509,176.383,6.84E+22,177.344,179.138,176.989,258.975,246.607,246.47,212.064,212.716,290.44,239.914,1.58E+27,274.863,266.757,285.566,254.033,237.665,200.486,144.421,250.828,205.97,219.246,4.86E+20,75.64,204.734,201.779,208.147,189.648,188.915,87.633,223.149,187.181,229.217,1.57E+22,188.619,226.35,227.624,227.3,236.745,223.439,214.693,216.796,230.862,233.087,5.16E+17,186.37,186.691,189.336,189.336,189.336,189.336,215.435,215.435,215.435,320.067,6.85E+24,229.052,60.035,66.573,234.038,219.585,289.019,276.524,288.25,287.812,3.93E+23,8.09E+17,1.51E+25,6.63E+17,2.81E+25,4.26E+28,1.47E+29,2.11E+29,2.31E+29,3.02E+31,4.26E+30,8.16E+30,6.63E+26,3.08E+22,1.04E+18,2.12E+20,3.36E+23,9.74E+20,9.81E+22,1.08E+26,5.95E+26,9.26E+25,1.05E+28,5.83E+23,1.13E+24,3.13E+24,2.48E+22,8.27241E+14,1.83E+17,1.10E+17,5.55E+23,6.92E+23,7.3624E+12,1.82698E+12,5.21501E+13,7.30E+26,1.39E+32,3.54E+24,4.22E+24,1.37E+22,5.72E+21,3.03E+20,1.58E+22,1.47E+20,1.23E+21,3.48E+24,2.46E+22,7.19E+17,9.13E+24,5.18E+24,506.64,92.458,349.979,103.512,149.471,149.096,149.096,199448.688,7.48E+15,251.149,268.437,237.66,237.623,237.08,231.672,229.2,227.049,240.969,229.986,6.14E+17,216.896,190.978,220.415,207.564,177.356,188.962,189.58,188.291,195.787,195.029,8.57E+17,193.294,193.246,136.327,135.038,171.221,153.273,162.476,160.718,175.525,166.024,94368.18,inf,7.73E+33,6.10E+33,5.79E+33,6.06E+25,6.06E+25,inf,inf,inf,9.59E+35,1682959.8,1.52E+27,1685781.3,1842956.78,1846801.06,8.06036E+14,-1.99E+27,1.23E+29,inf,487580,inf,9.26E+33,7.64E+33,7.32E+33,6.06E+25,6.06E+25,inf,inf,inf,9.61E+35,2075000,1.52E+27,2116000,3186600,3195400,2.14E+17,5.43E+26,1.46E+29,inf,331.914
589,589,0,58777.02305,58777.02305,0,908.3515558,2555.363799,55239.65632,73.65137696,93.825,277.048,42.992,164.368,180.324,171.66,172.072,171.353,171.608,175.965,177.085,177.341,177.604,26.946,178.137,179.663,177.529,253.238,245.68,241.312,230.804,230.591,290.339,244.494,16.178,252.002,243.689,285.206,235.518,234.161,218.741,215.501,247.818,205.416,225.476,336.538,216.451,237.676,237.01,209.272,219.593,234.922,215.159,216.246,215.762,230.594,54.049,234.824,231.529,219.369,219.369,241.926,253.716,215.37,216.421,227.93,229.773,67.165,186.417,187.322,188.582,188.582,188.582,188.582,212.178,212.178,212.178,319.712,-2.046,221.09,213.457,213.779,233.473,218.894,288.056,273.053,288.048,287.886,46.096,44.84,24.862,60.875,24.176,20.072,19.725,19.71,19.718,19.99,21.709,20.24,25.263,55.854,37.722,46.06,48.934,45.899,46.25,21.683,27.083,109.859,127.188,63.95,63.713,2.055,81.681,48.582,44.238,54.323,90.925,100.477,228.629,52.774,52.575,90.005,24.391,63.501,84.744,62.872,82.244,51.17,49.559,45.847,47.144,53.495,51.208,51.361,55.441,54.298,360.63,147.036,317.917,150.429,151.039,149.044,149.044,528.942,139.261,248.437,280.465,237.328,236.372,260.172,232.292,229.924,228.982,254.666,227.901,47.162,215.363,214.794,217.983,206.229,212.523,199.692,198.689,198.3,195.17,195.078,43.078,193.199,193.688,180.877,172.355,171.125,154.232,160.742,165.955,182.043,164.413,24483.3,448769.379,-13833.8,416332.489,425032.489,-205873.24,-191799.44,-156207.45,258328.639,914842.139,921605.239,353123.8,-1874.7,325181.1,455803.1,451386.328,435481.128,-45281,21453.3,458130.928,392610,3227600,282590,3532800,3541500,85478,160490,266130,3917900,4981200,5065200,705740,450590,716930,1736800,1738600,2301900,88182,546860,3224400,100838.947
590,590,0,68695.79046,68695.79046,0,1047.036626,3316.336501,64327.64755,4.769787228,95.858,259.881,36.439,165.763,179.74,169.526,170.056,170.871,171.515,174.507,175.086,175.284,176.588,26.342,177.23,179.709,176.857,260.287,250.412,244.402,234.153,233.561,290.32,244.364,19.567,238.444,235.343,285.132,232.062,232.514,222.385,220.38,241.005,212.924,230.024,314.758,223.061,238.223,237.813,217.443,226.686,237.967,223.577,219.883,219.973,233.562,46.99,240.03,238.43,222.252,222.216,246.249,255.101,221.726,222.686,228.275,229.551,34.217,188.14,187.087,188.397,188.397,188.397,188.397,218.735,218.735,218.735,319.642,18.637,223.179,221.896,222.238,231.506,223.669,286.595,275.198,288.679,288.227,47.689,44.306,24.615,58.835,24.234,20.456,20.162,20.273,20.283,20.021,21.285,20.98,25.082,39.362,37.806,46.086,45.421,46.3,49.311,21.776,22.977,119.908,109.662,64.728,62.511,0.47,83.211,45.252,45.115,51.846,91.832,102.83,225.333,52.169,51.756,88.141,23.739,65.245,84.147,60.995,79.443,51.256,53.239,45.318,46.404,51.867,51.58,50.561,58.773,56.101,368.119,146.04,321.879,150.238,150.936,147.478,147.478,521.39,139.046,252.11,283.974,238.175,237.289,262.564,235.013,231.868,230.721,261.742,230.034,45.209,220.198,219.192,219.862,207.738,215.472,202.165,201.213,201.219,195.86,196.342,41.894,193.777,194.69,181.92,172.56,170.938,157.616,158.276,160.498,176.974,165.711,38223.6,802540.24,-12217.4,766215.939,775415.939,-279763.18,-265296.38,-270698.88,495288.959,1146376.359,1147693.059,402072.6,111662.4,417465.3,666394.41,704519.63,678782.55,-40562,88933,814150.65,396090,3346800,268810,3639200,3648400,41837,116470,216600,3977100,4968600,5072600,772080,395340,815890,1834100,1874600,2385700,90814,550270,3326500,25661.815
